image_id,iou,pointing_game_hit,heatmap_positive_fraction
ISIC_0025273,0.7903847963119767,True,0.20001594387755103
ISIC_0025282,0.533678756476684,True,0.20001594387755103
ISIC_0025287,0.5095351609058403,True,0.20001594387755103
ISIC_0025311,0.6423261576583553,True,0.20001594387755103
ISIC_0025322,0.5349918433931484,True,0.20001594387755103
ISIC_0025327,0.5226170332769318,True,0.20001594387755103
ISIC_0025335,0.3160621761658031,True,0.20001594387755103
ISIC_0025353,0.7272952853598015,True,0.20001594387755103
ISIC_0025378,0.14557592666400956,True,0.20001594387755103
ISIC_0025382,0.6394080996884736,True,0.20001594387755103
ISIC_0025399,0.2615262321144674,True,0.20023517219387754
ISIC_0025407,0.5179619862672903,True,0.20001594387755103
ISIC_0025414,0.2657627836771443,True,0.20001594387755103
ISIC_0025430,0.43109965635738834,True,0.20001594387755103
ISIC_0025436,0.4273184024525249,True,0.20001594387755103
ISIC_0025441,0.6044284114939669,True,0.20001594387755103
ISIC_0025457,0.40553127170227543,True,0.20001594387755103
ISIC_0025464,0.7819869543401907,True,0.20001594387755103
ISIC_0025465,0.19629334396173775,False,0.20001594387755103
ISIC_0025478,0.5107604017216643,True,0.20001594387755103
ISIC_0025479,0.4293292265571526,True,0.20001594387755103
ISIC_0025487,0.25691173458939176,True,0.20001594387755103
ISIC_0025489,0.726321164156242,True,0.20001594387755103
ISIC_0025502,0.36438820247110404,True,0.20001594387755103
ISIC_0025525,0.1666998804304504,True,0.20001594387755103
ISIC_0025527,0.34958896474850215,True,0.20001594387755103
ISIC_0025537,0.7139951573849879,True,0.20001594387755103
ISIC_0025539,0.5217973515845856,True,0.20001594387755103
ISIC_0025541,0.46044240733359904,True,0.20001594387755103
ISIC_0025542,0.32926345046654754,True,0.20001594387755103
ISIC_0025543,0.24115724721261053,True,0.20001594387755103
ISIC_0025545,0.5716416426369693,True,0.20001594387755103
ISIC_0025554,0.1801514547628537,False,0.20001594387755103
ISIC_0025558,0.353243462039351,True,0.20001594387755103
ISIC_0025568,0.025209246711837385,True,0.20001594387755103
ISIC_0025579,0.5490000994925878,True,0.20001594387755103
